Unnamed: 0,max_concurrent_tasks,aggregation_queries_count,id,total_queries_count,ts_submit,ts_submit_dt,elapsed_time,scaled_elapsed_time,ts_submit_dt2
174,1,1,2436611443816975375,1,1160072660716,2006-10-05 18:24:20.716,15 days 19:46:26,0 days 00:07:08.107488617,2006-09-19 22:45:02.823488617
175,4,5,6563232786933670443,11,1160074010716,2006-10-05 18:46:50.716,15 days 20:08:56,0 days 00:07:08.530214647,2006-09-19 22:45:03.246214647
176,1,1,2347625540378298300,1,1160076483716,2006-10-05 19:28:03.716,15 days 20:50:09,0 days 00:07:09.304586107,2006-09-19 22:45:04.020586107
177,5,13,1542053644267660894,61,1160090983716,2006-10-05 23:29:43.716,16 days 00:51:49,0 days 00:07:13.844976797,2006-09-19 22:45:08.560976797
178,1,1,6097648233250659319,1,1160092149716,2006-10-05 23:49:09.716,16 days 01:11:15,0 days 00:07:14.210086834,2006-09-19 22:45:08.926086834
179,1,1,538565495401897159,1,1160092166716,2006-10-05 23:49:26.716,16 days 01:11:32,0 days 00:07:14.215410051,2006-09-19 22:45:08.931410051
180,1,5,-7166849881781045700,5,1160092321716,2006-10-05 23:52:01.716,16 days 01:14:07,0 days 00:07:14.263945262,2006-09-19 22:45:08.979945262
181,1,2,-766580872672213492,2,1160092477716,2006-10-05 23:54:37.716,16 days 01:16:43,0 days 00:07:14.312793603,2006-09-19 22:45:09.028793603
182,4,5,-916735006930319945,11,1160092976716,2006-10-06 00:02:56.716,16 days 01:25:02,0 days 00:07:14.469045669,2006-09-19 22:45:09.185045669
183,5,13,-4705600737933065665,61,1160093142716,2006-10-06 00:05:42.716,16 days 01:27:48,0 days 00:07:14.521025314,2006-09-19 22:45:09.237025314
184,4,5,2842032250223941013,11,1160093539716,2006-10-06 00:12:19.716,16 days 01:34:25,0 days 00:07:14.645338079,2006-09-19 22:45:09.361338079
185,4,5,-1726553593662977429,11,1160094627716,2006-10-06 00:30:27.716,16 days 01:52:33,0 days 00:07:14.986023946,2006-09-19 22:45:09.702023946
186,1,1,2111113987876324212,2,1160095173716,2006-10-06 00:39:33.716,16 days 02:01:39,0 days 00:07:15.156993141,2006-09-19 22:45:09.872993141
187,1,1,-4098725021239823767,1,1160095359716,2006-10-06 00:42:39.716,16 days 02:04:45,0 days 00:07:15.215235394,2006-09-19 22:45:09.931235394
188,1,1,-2404672214345852124,1,1160095513716,2006-10-06 00:45:13.716,16 days 02:07:19,0 days 00:07:15.263457474,2006-09-19 22:45:09.979457474
189,1,1,-8821606998740923834,1,1160095989716,2006-10-06 00:53:09.716,16 days 02:15:15,0 days 00:07:15.412507541,2006-09-19 22:45:10.128507541
190,1,1,3136950073502222351,1,1160096048716,2006-10-06 00:54:08.716,16 days 02:16:14,0 days 00:07:15.430982234,2006-09-19 22:45:10.146982234
191,1,1,6966128221671495503,1,1160096132716,2006-10-06 00:55:32.716,16 days 02:17:38,0 days 00:07:15.457285187,2006-09-19 22:45:10.173285187
192,1,1,-4886973300201647696,1,1160096252716,2006-10-06 00:57:32.716,16 days 02:19:38,0 days 00:07:15.494860834,2006-09-19 22:45:10.210860834
193,1,1,-8671211280685053586,1,1160096304716,2006-10-06 00:58:24.716,16 days 02:20:30,0 days 00:07:15.511143614,2006-09-19 22:45:10.227143614
194,1,1,-3717538701264333520,1,1160096950716,2006-10-06 01:09:10.716,16 days 02:31:16,0 days 00:07:15.713425848,2006-09-19 22:45:10.429425848
195,1,1,1419313373010969130,1,1160097102716,2006-10-06 01:11:42.716,16 days 02:33:48,0 days 00:07:15.761021667,2006-09-19 22:45:10.477021667
196,1,1,5570680773611945241,1,1160097750716,2006-10-06 01:22:30.716,16 days 02:44:36,0 days 00:07:15.963930162,2006-09-19 22:45:10.679930162
197,193,5,-5224349218106141481,389,1160098064716,2006-10-06 01:27:44.716,16 days 02:49:50,0 days 00:07:16.062253105,2006-09-19 22:45:10.778253105
198,1,2,327037601641756774,2,1160098123716,2006-10-06 01:28:43.716,16 days 02:50:49,0 days 00:07:16.080727798,2006-09-19 22:45:10.796727798
199,1,2,6581516745142913997,2,1160098257716,2006-10-06 01:30:57.716,16 days 02:53:03,0 days 00:07:16.122687271,2006-09-19 22:45:10.838687271
200,1,2,-4691253646901343811,2,1160098506716,2006-10-06 01:35:06.716,16 days 02:57:12,0 days 00:07:16.200656738,2006-09-19 22:45:10.916656738
201,193,5,-1778228809251570454,389,1160099128716,2006-10-06 01:45:28.716,16 days 03:07:34,0 days 00:07:16.395423842,2006-09-19 22:45:11.111423842
202,5,5,-1823003093146320788,21,1160099562716,2006-10-06 01:52:42.716,16 days 03:14:48,0 days 00:07:16.531322433,2006-09-19 22:45:11.247322433
203,1,1,4897667483098583333,1,1160102680716,2006-10-06 02:44:40.716,16 days 04:06:46,0 days 00:07:17.507662996,2006-09-19 22:45:12.223662996
204,1,1,-9077405913449055313,1,1160103473716,2006-10-06 02:57:53.716,16 days 04:19:59,0 days 00:07:17.755975397,2006-09-19 22:45:12.471975397
205,1,1,-3509748287212353137,1,1160103881716,2006-10-06 03:04:41.716,16 days 04:26:47,0 days 00:07:17.883732597,2006-09-19 22:45:12.599732597
206,1,1,7297816696824632744,1,1160104008716,2006-10-06 03:06:48.716,16 days 04:28:54,0 days 00:07:17.923500157,2006-09-19 22:45:12.639500157
207,1,1,-6643118143084849668,1,1160104240716,2006-10-06 03:10:40.716,16 days 04:32:46,0 days 00:07:17.996146408,2006-09-19 22:45:12.712146408
208,1,1,-6230746711567757011,1,1160104827716,2006-10-06 03:20:27.716,16 days 04:42:33,0 days 00:07:18.179953948,2006-09-19 22:45:12.895953948
209,1,1,-793162905925672351,1,1160105349716,2006-10-06 03:29:09.716,16 days 04:51:15,0 days 00:07:18.343408013,2006-09-19 22:45:13.059408013
210,1,1,511018121882156968,1,1160105460716,2006-10-06 03:31:00.716,16 days 04:53:06,0 days 00:07:18.378165487,2006-09-19 22:45:13.094165487
211,1,1,-3340644405233833058,1,1160105731716,2006-10-06 03:35:31.716,16 days 04:57:37,0 days 00:07:18.463023823,2006-09-19 22:45:13.179023823
212,1,1,985632967907075772,1,1160106067716,2006-10-06 03:41:07.716,16 days 05:03:13,0 days 00:07:18.568235635,2006-09-19 22:45:13.284235635
213,1,1,7767067154664389823,1,1160106200716,2006-10-06 03:43:20.716,16 days 05:05:26,0 days 00:07:18.609881977,2006-09-19 22:45:13.325881977
214,1,1,1726023660992335063,1,1160106299716,2006-10-06 03:44:59.716,16 days 05:07:05,0 days 00:07:18.640881886,2006-09-19 22:45:13.356881886
215,1,1,8923514945735195146,1,1160106404716,2006-10-06 03:46:44.716,16 days 05:08:50,0 days 00:07:18.673760577,2006-09-19 22:45:13.389760577
216,1,2,7242283976842076084,2,1160106559716,2006-10-06 03:49:19.716,16 days 05:11:25,0 days 00:07:18.722295788,2006-09-19 22:45:13.438295788
217,1,2,-6146260739854816627,2,1160106748716,2006-10-06 03:52:28.716,16 days 05:14:34,0 days 00:07:18.781477432,2006-09-19 22:45:13.497477432
218,1,2,-8945035523187336002,2,1160106968716,2006-10-06 03:56:08.716,16 days 05:18:14,0 days 00:07:18.850366119,2006-09-19 22:45:13.566366119
219,19,5,6836430349779998120,41,1160107157716,2006-10-06 03:59:17.716,16 days 05:21:23,0 days 00:07:18.909547763,2006-09-19 22:45:13.625547763
220,15,2,6965947226841664504,16,1160107700716,2006-10-06 04:08:20.716,16 days 05:30:26,0 days 00:07:19.079577566,2006-09-19 22:45:13.795577566
221,19,5,8740536138529769600,41,1160108168716,2006-10-06 04:16:08.716,16 days 05:38:14,0 days 00:07:19.226122589,2006-09-19 22:45:13.942122589
222,5,2,5426595981272936870,15,1160108938716,2006-10-06 04:28:58.716,16 days 05:51:04,0 days 00:07:19.467232991,2006-09-19 22:45:14.183232991
223,5,2,-6948575392049791557,15,1160109617716,2006-10-06 04:40:17.716,16 days 06:02:23,0 days 00:07:19.679848528,2006-09-19 22:45:14.395848528
224,5,2,-6396549493749730043,15,1160109834716,2006-10-06 04:43:54.716,16 days 06:06:00,0 days 00:07:19.747797823,2006-09-19 22:45:14.463797823
225,5,2,5810322864109914983,15,1160110380716,2006-10-06 04:53:00.716,16 days 06:15:06,0 days 00:07:19.918767017,2006-09-19 22:45:14.634767017
226,5,3,-3777067343662096319,19,1160110758716,2006-10-06 04:59:18.716,16 days 06:21:24,0 days 00:07:20.037130306,2006-09-19 22:45:14.753130306
227,5,5,-2412131601686862188,21,1160110938716,2006-10-06 05:02:18.716,16 days 06:24:24,0 days 00:07:20.093493776,2006-09-19 22:45:14.809493776
228,19,4,1410258158142673785,41,1160111218716,2006-10-06 05:06:58.716,16 days 06:29:04,0 days 00:07:20.181170286,2006-09-19 22:45:14.897170286
229,19,5,1995067470526488709,41,1160112681716,2006-10-06 05:31:21.716,16 days 06:53:27,0 days 00:07:20.639280050,2006-09-19 22:45:15.355280050
230,5,2,5008296926583771968,16,1160113329716,2006-10-06 05:42:09.716,16 days 07:04:15,0 days 00:07:20.842188544,2006-09-19 22:45:15.558188544
231,5,4,1060952893288367826,19,1160113812716,2006-10-06 05:50:12.716,16 days 07:12:18,0 days 00:07:20.993430524,2006-09-19 22:45:15.709430524
232,5,5,-324971671364954184,21,1160114155716,2006-10-06 05:55:55.716,16 days 07:18:01,0 days 00:07:21.100834248,2006-09-19 22:45:15.816834248
233,19,5,417466470863835245,41,1160114585716,2006-10-06 06:03:05.716,16 days 07:25:11,0 days 00:07:21.235480317,2006-09-19 22:45:15.951480317
234,1,1,2571210626099648333,1,1160115231716,2006-10-06 06:13:51.716,16 days 07:35:57,0 days 00:07:21.437762551,2006-09-19 22:45:16.153762551
235,1,2,-3857023495672617395,2,1160115653716,2006-10-06 06:20:53.716,16 days 07:42:59,0 days 00:07:21.569903576,2006-09-19 22:45:16.285903576
236,1,2,4547834012182685508,2,1160116304716,2006-10-06 06:31:44.716,16 days 07:53:50,0 days 00:07:21.773751462,2006-09-19 22:45:16.489751462
237,1,2,798303867047197668,2,1160116820716,2006-10-06 06:40:20.716,16 days 08:02:26,0 days 00:07:21.935326744,2006-09-19 22:45:16.651326744
238,1,2,-7953144157607401066,2,1160117209716,2006-10-06 06:46:49.716,16 days 08:08:55,0 days 00:07:22.057134467,2006-09-19 22:45:16.773134467
239,1,2,596140171678935445,2,1160117378716,2006-10-06 06:49:38.716,16 days 08:11:44,0 days 00:07:22.110053503,2006-09-19 22:45:16.826053503
240,1,2,4010013371608078257,2,1160117549716,2006-10-06 06:52:29.716,16 days 08:14:35,0 days 00:07:22.163598800,2006-09-19 22:45:16.879598800
241,19,5,8957587322240435020,41,1160117928716,2006-10-06 06:58:48.716,16 days 08:20:54,0 days 00:07:22.282275219,2006-09-19 22:45:16.998275219
242,19,5,-6820466801475893135,41,1160119125716,2006-10-06 07:18:45.716,16 days 08:40:51,0 days 00:07:22.657092299,2006-09-19 22:45:17.373092299
243,13,3,-4845733653751342266,23,1160119764716,2006-10-06 07:29:24.716,16 days 08:51:30,0 days 00:07:22.857182619,2006-09-19 22:45:17.573182619
244,13,5,-4905329966175407767,29,1160120136716,2006-10-06 07:35:36.716,16 days 08:57:42,0 days 00:07:22.973667125,2006-09-19 22:45:17.689667125
245,13,5,-3976859886891379101,29,1160121510716,2006-10-06 07:58:30.716,16 days 09:20:36,0 days 00:07:23.403908284,2006-09-19 22:45:18.119908284
246,1,1,4641854098870539950,1,1160122155716,2006-10-06 08:09:15.716,16 days 09:31:21,0 days 00:07:23.605877387,2006-09-19 22:45:18.321877387
247,1,2,-1390724043460518858,2,1160122419716,2006-10-06 08:13:39.716,16 days 09:35:45,0 days 00:07:23.688543811,2006-09-19 22:45:18.404543811
248,1,2,6003848274412225505,2,1160122823716,2006-10-06 08:20:23.716,16 days 09:42:29,0 days 00:07:23.815048489,2006-09-19 22:45:18.531048489
249,13,5,-832295172804473989,29,1160123284716,2006-10-06 08:28:04.716,16 days 09:50:10,0 days 00:07:23.959401600,2006-09-19 22:45:18.675401600
250,1,1,-4267275748743074911,2,1160124360716,2006-10-06 08:46:00.716,16 days 10:08:06,0 days 00:07:24.296329903,2006-09-19 22:45:19.012329903
251,1,1,5306091329071457616,2,1160126579716,2006-10-06 09:22:59.716,16 days 10:45:05,0 days 00:07:24.991166243,2006-09-19 22:45:19.707166243
252,1,1,2628835765033319033,1,1160127821716,2006-10-06 09:43:41.716,16 days 11:05:47,0 days 00:07:25.380074191,2006-09-19 22:45:20.096074191
253,1,2,-2213948098367619167,2,1160129300716,2006-10-06 10:08:20.716,16 days 11:30:26,0 days 00:07:25.843194041,2006-09-19 22:45:20.559194041
254,1,1,-2053909287639509830,1,1160155780716,2006-10-06 17:29:40.716,16 days 18:51:46,0 days 00:07:34.134886831,2006-09-19 22:45:28.850886831
255,19,5,-4030256220041939882,41,1160156126716,2006-10-06 17:35:26.716,16 days 18:57:32,0 days 00:07:34.243229946,2006-09-19 22:45:28.959229946
256,44,2,-1428717442192154433,45,1160156542716,2006-10-06 17:42:22.716,16 days 19:04:28,0 days 00:07:34.373492190,2006-09-19 22:45:29.089492190
257,19,5,-7380245030483026040,41,1160159776716,2006-10-06 18:36:16.716,16 days 19:58:22,0 days 00:07:35.386155879,2006-09-19 22:45:30.102155879
258,1,1,-5024861479007996878,1,1160162032716,2006-10-06 19:13:52.716,16 days 20:35:58,0 days 00:07:36.092578044,2006-09-19 22:45:30.808578044
259,4,2,8170050330000645076,5,1160162120716,2006-10-06 19:15:20.716,16 days 20:37:26,0 days 00:07:36.120133518,2006-09-19 22:45:30.836133518
260,4,2,6116767163407922464,5,1160163130716,2006-10-06 19:32:10.716,16 days 20:54:16,0 days 00:07:36.436395215,2006-09-19 22:45:31.152395215
261,4,5,8274356174120349851,11,1160163754716,2006-10-06 19:42:34.716,16 days 21:04:40,0 days 00:07:36.631788579,2006-09-19 22:45:31.347788579
262,4,5,7732733309562564133,11,1160164654716,2006-10-06 19:57:34.716,16 days 21:19:40,0 days 00:07:36.913605933,2006-09-19 22:45:31.629605933
263,19,5,-4877173121760447600,41,1160164797716,2006-10-06 19:59:57.716,16 days 21:22:03,0 days 00:07:36.958383579,2006-09-19 22:45:31.674383579
264,4,5,6519633140736977040,11,1160165733716,2006-10-06 20:15:33.716,16 days 21:37:39,0 days 00:07:37.251473626,2006-09-19 22:45:31.967473626
265,4,5,1124428912256318799,11,1160166663716,2006-10-06 20:31:03.716,16 days 21:53:09,0 days 00:07:37.542684891,2006-09-19 22:45:32.258684891
266,1,1,-2625352170914021820,1,1160167496716,2006-10-06 20:44:56.716,16 days 22:07:02,0 days 00:07:37.803522508,2006-09-19 22:45:32.519522508
267,157,2,3016727153940287015,158,1160167552716,2006-10-06 20:45:52.716,16 days 22:07:58,0 days 00:07:37.821057810,2006-09-19 22:45:32.537057810
268,193,2,7168117809939584121,195,1160170943716,2006-10-06 21:42:23.716,16 days 23:04:29,0 days 00:07:38.882882970,2006-09-19 22:45:33.598882970
269,4,15,3657330957802600170,36,1160173176716,2006-10-06 22:19:36.716,16 days 23:41:42,0 days 00:07:39.582103136,2006-09-19 22:45:34.298103136
270,1,1,-4846636759361897018,2,1160173653716,2006-10-06 22:27:33.716,16 days 23:49:39,0 days 00:07:39.731466333,2006-09-19 22:45:34.447466333
271,100,4,-6360172305035299280,172,1160173950716,2006-10-06 22:32:30.716,16 days 23:54:36,0 days 00:07:39.824466060,2006-09-19 22:45:34.540466060
272,19,4,8367357787079108177,41,1160175148716,2006-10-06 22:52:28.716,17 days 00:14:34,0 days 00:07:40.199596270,2006-09-19 22:45:34.915596270
273,8,25,-4770108832629118296,96,1160180502716,2006-10-07 00:21:42.716,17 days 01:43:48,0 days 00:07:41.876096391,2006-09-19 22:45:36.592096391
274,8,42,1671631663996744315,192,1160182806716,2006-10-07 01:00:06.716,17 days 02:22:12,0 days 00:07:42.597548815,2006-09-19 22:45:37.313548815
275,6,19,7444832249492310322,50,1160187064716,2006-10-07 02:11:04.716,17 days 03:33:10,0 days 00:07:43.930858025,2006-09-19 22:45:38.646858025
276,4,2,4031735585139248876,6,1160188424716,2006-10-07 02:33:44.716,17 days 03:55:50,0 days 00:07:44.356715359,2006-09-19 22:45:39.072715359
277,4,11,-1814829335002514838,29,1160188739716,2006-10-07 02:38:59.716,17 days 04:01:05,0 days 00:07:44.455351433,2006-09-19 22:45:39.171351433
278,5,5,-7045358887767056347,21,1160189632716,2006-10-07 02:53:52.716,17 days 04:15:58,0 days 00:07:44.734976873,2006-09-19 22:45:39.450976873
279,5,5,375093007211301099,21,1160190209716,2006-10-07 03:03:29.716,17 days 04:25:35,0 days 00:07:44.915653109,2006-09-19 22:45:39.631653109
280,50,5,-7995462240614251691,201,1160190891716,2006-10-07 03:14:51.716,17 days 04:36:57,0 days 00:07:45.129208037,2006-09-19 22:45:39.845208037
281,1,1,4310039023154018254,2,1160204698716,2006-10-07 07:04:58.716,17 days 08:27:04,0 days 00:07:49.452599364,2006-09-19 22:45:44.168599364
282,50,5,2707144194922422508,201,1160253070716,2006-10-07 20:31:10.716,17 days 21:53:16,0 days 00:08:04.599342704,2006-09-19 22:45:59.315342704
283,50,5,-3964762084082702943,201,1160288100716,2006-10-08 06:15:00.716,18 days 07:37:06,0 days 00:08:15.568300349,2006-09-19 22:46:10.284300349
284,4,6,-6219521768879859506,12,1160289622716,2006-10-08 06:40:22.716,18 days 08:02:28,0 days 00:08:16.044884806,2006-09-19 22:46:10.760884806
285,1,1,8406215331710395564,1,1160290286716,2006-10-08 06:51:26.716,18 days 08:13:32,0 days 00:08:16.252803386,2006-09-19 22:46:10.968803386
286,1,1,-2145380762263039919,1,1160291204716,2006-10-08 07:06:44.716,18 days 08:28:50,0 days 00:08:16.540257087,2006-09-19 22:46:11.256257087
287,1,1,-3612323657140597153,1,1160291464716,2006-10-08 07:11:04.716,18 days 08:33:10,0 days 00:08:16.621670989,2006-09-19 22:46:11.337670989
288,13,5,4790984171679905157,29,1160291968716,2006-10-08 07:19:28.716,18 days 08:41:34,0 days 00:08:16.779488706,2006-09-19 22:46:11.495488706
289,13,5,-6933131632085013828,29,1160295185716,2006-10-08 08:13:05.716,18 days 09:35:11,0 days 00:08:17.786829179,2006-09-19 22:46:12.502829179
290,1,1,-6452658551366137288,1,1160296680716,2006-10-08 08:38:00.716,18 days 10:00:06,0 days 00:08:18.254959115,2006-09-19 22:46:12.970959115
291,50,1,6551705214711967485,57,1160332719716,2006-10-08 18:38:39.716,18 days 20:00:45,0 days 00:08:29.539865326,2006-09-19 22:46:24.255865326
292,52,5,3496337695918543459,107,1160336662716,2006-10-08 19:44:22.716,18 days 21:06:28,0 days 00:08:30.774538463,2006-09-19 22:46:25.490538463
293,52,5,59498533878852430,107,1160337647716,2006-10-08 20:00:47.716,18 days 21:22:53,0 days 00:08:31.082971899,2006-09-19 22:46:25.798971899
294,52,5,8624616272413195269,107,1160338500716,2006-10-08 20:15:00.716,18 days 21:37:06,0 days 00:08:31.350072124,2006-09-19 22:46:26.066072124
295,52,5,-1372640808053519087,107,1160339298716,2006-10-08 20:28:18.716,18 days 21:50:24,0 days 00:08:31.599950177,2006-09-19 22:46:26.315950177
296,52,5,6745373926431460634,107,1160340114716,2006-10-08 20:41:54.716,18 days 22:04:00,0 days 00:08:31.855464577,2006-09-19 22:46:26.571464577
297,1,1,-2837472123050113304,1,1160343404716,2006-10-08 21:36:44.716,18 days 22:58:50,0 days 00:08:32.885663568,2006-09-19 22:46:27.601663568
298,1,1,6085960067237095576,1,1160379403716,2006-10-09 07:36:43.716,19 days 08:58:49,0 days 00:08:44.158044563,2006-09-19 22:46:38.874044563
299,1,1,1638586314103708531,1,1160380729716,2006-10-09 07:58:49.716,19 days 09:20:55,0 days 00:08:44.573255463,2006-09-19 22:46:39.289255463
300,52,5,-3880528887414291170,107,1160405749716,2006-10-09 14:55:49.716,19 days 16:17:55,0 days 00:08:52.407777880,2006-09-19 22:46:47.123777880
301,52,5,29516499392490639,107,1160407400716,2006-10-09 15:23:20.716,19 days 16:45:26,0 days 00:08:52.924756158,2006-09-19 22:46:47.640756158
302,52,5,8773077074243943936,107,1160409032716,2006-10-09 15:50:32.716,19 days 17:12:38,0 days 00:08:53.435784958,2006-09-19 22:46:48.151784958
303,1,1,-2230634424120751051,1,1160410267716,2006-10-09 16:11:07.716,19 days 17:33:13,0 days 00:08:53.822500993,2006-09-19 22:46:48.538500993
304,52,5,-222271397671482905,107,1160410449716,2006-10-09 16:14:09.716,19 days 17:36:15,0 days 00:08:53.879490724,2006-09-19 22:46:48.595490724
305,1,1,-4374038704553711805,1,1160411548716,2006-10-09 16:32:28.716,19 days 17:54:34,0 days 00:08:54.223621025,2006-09-19 22:46:48.939621025
306,52,1,6364351182109624472,53,1160412172716,2006-10-09 16:42:52.716,19 days 18:04:58,0 days 00:08:54.419014390,2006-09-19 22:46:49.135014390
307,1,1,8247134946772759710,1,1160412742716,2006-10-09 16:52:22.716,19 days 18:14:28,0 days 00:08:54.597498714,2006-09-19 22:46:49.313498714
308,50,5,8386394005156928195,201,1160414343716,2006-10-09 17:19:03.716,19 days 18:41:09,0 days 00:08:55.098820472,2006-09-19 22:46:49.814820472
309,50,1,-3558289025838302361,68,1160414933716,2006-10-09 17:28:53.716,19 days 18:50:59,0 days 00:08:55.283567404,2006-09-19 22:46:49.999567404
310,1,1,5289655789669774364,1,1160415212716,2006-10-09 17:33:32.716,19 days 18:55:38,0 days 00:08:55.370930783,2006-09-19 22:46:50.086930783
311,50,2,9212366040321939781,116,1160415475716,2006-10-09 17:37:55.716,19 days 19:00:01,0 days 00:08:55.453284076,2006-09-19 22:46:50.169284076
312,1,1,4104895852338910411,1,1160415805716,2006-10-09 17:43:25.716,19 days 19:05:31,0 days 00:08:55.556617106,2006-09-19 22:46:50.272617106
313,193,5,-7983172361772756945,389,1160415952716,2006-10-09 17:45:52.716,19 days 19:07:58,0 days 00:08:55.602647273,2006-09-19 22:46:50.318647273
314,1,1,-4723897337203614517,1,1160417601716,2006-10-09 18:13:21.716,19 days 19:35:27,0 days 00:08:56.118999290,2006-09-19 22:46:50.834999290
315,193,5,6459902808583844893,389,1160418191716,2006-10-09 18:23:11.716,19 days 19:45:17,0 days 00:08:56.303746222,2006-09-19 22:46:51.019746222
316,2,2,5615258809021349213,3,1160419360716,2006-10-09 18:42:40.716,19 days 20:04:46,0 days 00:08:56.669795651,2006-09-19 22:46:51.385795651
317,193,5,-9170107459959562388,389,1160419587716,2006-10-09 18:46:27.716,19 days 20:08:33,0 days 00:08:56.740876250,2006-09-19 22:46:51.456876250
